time,epoch,step,phase,lossD,lossG,g_gan,g_spec,r1,lrG,lrD,delta_scale,inst_sigma,evasion,val_evasion
1761496037,23,12400,train,-4.76837158203125e-07,0.0009290605084970593,0.0009174346923828125,1.162580338132102e-05,2.6193772484361943e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496056,23,12400,train,-4.76837158203125e-07,0.0009290605084970593,0.0009174346923828125,1.162580338132102e-05,2.6193772484361943e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496058,23,12400,train,-4.76837158203125e-07,0.0009290605084970593,0.0009174346923828125,1.162580338132102e-05,2.6193772484361943e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496111,23,12500,train,-1.430511474609375e-06,0.000938232580665499,0.0009284019470214844,9.830648195929825e-06,2.447914759784453e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496112,23,12504,epoch,-7.047305409144074e-08,0.0009404361135623062,0.0009294791779911678,1.0956936035486923e-05,2.516348187785351e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496116,23,12500,train,-1.430511474609375e-06,0.000938232580665499,0.0009284019470214844,9.830648195929825e-06,2.447914759784453e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496117,23,12504,val_end,nan,0.0009084651828743517,0.000896782788913697,5.841186521138297e-07,nan,3.125e-06,4.6875e-06,0.01,0.02,nan,0.0
1761496118,23,12504,epoch,-7.047305409144074e-08,0.0009404361135623062,0.0009294791779911678,1.0956936035486923e-05,2.516348187785351e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496122,23,12504,val_end,nan,0.0009084651828743517,0.000896782788913697,5.841186521138297e-07,nan,3.125e-06,4.6875e-06,0.01,0.02,nan,0.0
1761496133,23,12500,train,-1.430511474609375e-06,0.000938232580665499,0.0009284019470214844,9.830648195929825e-06,2.447914759784453e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496135,23,12504,epoch,-7.047305409144074e-08,0.0009404361135623062,0.0009294791779911678,1.0956936035486923e-05,2.516348187785351e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496136,23,12500,train,-1.430511474609375e-06,0.000938232580665499,0.0009284019470214844,9.830648195929825e-06,2.447914759784453e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496138,23,12504,epoch,-7.047305409144074e-08,0.0009404361135623062,0.0009294791779911678,1.0956936035486923e-05,2.516348187785351e-08,3.125e-06,4.6875e-06,0.01,0.02,0.0,nan
1761496139,23,12504,val_end,nan,0.0009084651828743517,0.000896782788913697,5.841186521138297e-07,nan,3.125e-06,4.6875e-06,0.01,0.02,nan,0.0
1761496142,23,12504,val_end,nan,0.0009084651828743517,0.000896782788913697,5.841186521138297e-07,nan,3.125e-06,4.6875e-06,0.01,0.02,nan,0.0
1761496189,24,12600,train,0.0,0.0009160646004602313,0.0009055137634277344,1.0550848855928052e-05,2.5272333559200888e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496196,24,12600,train,0.0,0.0009160646004602313,0.0009055137634277344,1.0550848855928052e-05,2.5272333559200888e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496215,24,12600,train,0.0,0.0009160646004602313,0.0009055137634277344,1.0550848855928052e-05,2.5272333559200888e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496218,24,12600,train,0.0,0.0009160646004602313,0.0009055137634277344,1.0550848855928052e-05,2.5272333559200888e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496270,24,12700,train,-4.76837158203125e-07,0.0009531143005006015,0.0009446144104003906,8.499899195157923e-06,2.187510972362361e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496277,24,12700,train,-4.76837158203125e-07,0.0009531143005006015,0.0009446144104003906,8.499899195157923e-06,2.187510972362361e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496296,24,12700,train,-4.76837158203125e-07,0.0009531143005006015,0.0009446144104003906,8.499899195157923e-06,2.187510972362361e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496299,24,12700,train,-4.76837158203125e-07,0.0009531143005006015,0.0009446144104003906,8.499899195157923e-06,2.187510972362361e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496348,24,12800,train,-1.430511474609375e-06,0.0009399488917551935,0.0009284019470214844,1.1546963833097834e-05,2.9059538775300098e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496355,24,12800,train,-1.430511474609375e-06,0.0009399488917551935,0.0009284019470214844,1.1546963833097834e-05,2.9059538775300098e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496374,24,12800,train,-1.430511474609375e-06,0.0009399488917551935,0.0009284019470214844,1.1546963833097834e-05,2.9059538775300098e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496377,24,12800,train,-1.430511474609375e-06,0.0009399488917551935,0.0009284019470214844,1.1546963833097834e-05,2.9059538775300098e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496427,24,12900,train,9.5367431640625e-07,0.0009522147593088448,0.0009431838989257812,9.030865840031765e-06,2.095895723641661e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496433,24,12900,train,9.5367431640625e-07,0.0009522147593088448,0.0009431838989257812,9.030865840031765e-06,2.095895723641661e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
1761496452,24,12900,train,9.5367431640625e-07,0.0009522147593088448,0.0009431838989257812,9.030865840031765e-06,2.095895723641661e-08,1.5625e-06,2.34375e-06,0.01,0.02,0.0,nan
